repo,pull_request,label,file_path,function_name,function_start_line,function_end_line,function,loc,sloc,cyclomatic_complexity,num_parameters,doc_lines,doc_text,doc_entropy,total_entropy,doc_readability,semgrep_findings,semgrep_findings_count,doc_code_overlap,doc_redundancy,pr_date_merged,pr_date_created,pr_date_closed,turnover_c5,turnover_c10,turnover_c20,turnover_m1,turnover_m3,group
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/domain/config/model/CaseTypeConfig.java,forms,184,187,"public Builder forms(List<FormDefinition> v) {
      this.forms = v;
      return this;
    }",4,4,1,1,0,,nan,2.914,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/domain/config/model/CaseTypeConfig.java,build,189,202,"public CaseTypeConfig build() {
      return new CaseTypeConfig(
          id,
          displayName,
          version,
          description,
          workflow,
          fields,
          statuses,
          listColumns,
          roles,
          stages,
          forms);
    }",14,14,1,0,0,,nan,3.9698,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/domain/port/FormDraftRepository.java,findByScope,18,18,"Optional<FormDraft> findByScope(UUID caseId, String formId, UUID userId);",1,nan,nan,nan,0,,nan,2.9477,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/domain/port/FormDraftRepository.java,upsert,20,32,"  /**
   * Upsert: insert when no row exists for {@code (caseId, formId, userId)}, otherwise overwrite the
   * existing row in place. Returns the persisted form-draft (with assigned id + audit timestamps).
   */
FormDraft upsert(
      UUID caseId,
      String formId,
      UUID userId,
      java.util.Map<String, Object> payload,
      int scrollY,
      java.util.Map<String, Boolean> sectionExpanded,
      int caseTypeVersionAtSave,
      Instant now);",9,nan,nan,nan,1,"/**
   * Upsert: insert when no row exists for {@code (caseId, formId, userId)}, otherwise overwrite the
   * existing row in place. Returns the persisted form-draft (with assigned id + audit timestamps).
   */",4.6645,5.2594,52.13250000000002,{},0,0.1538,0.0714,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/domain/port/FormDraftRepository.java,deleteByScope,34,37,"  /**
   * @return number of rows deleted (0 or 1).
   */
int deleteByScope(UUID caseId, String formId, UUID userId);",1,nan,nan,nan,1,"/**
   * @return number of rows deleted (0 or 1).
   */",2.585,3.6645,71.81500000000001,{},0,0.0,0.0,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/domain/port/FormDraftRepository.java,findByUpdatedAtBefore,39,39,List<FormDraft> findByUpdatedAtBefore(Instant cutoff);,1,nan,nan,nan,0,,nan,2.3219,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/domain/port/FormDraftRepository.java,deleteAll,41,41,void deleteAll(List<FormDraft> drafts);,1,nan,nan,nan,0,,nan,2.3219,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/domain/service/FormDraftService.java,FormDraftService,30,34,"public FormDraftService(FormDraftRepository repository, Clock clock, EventPublisher events) {
    this.repository = Objects.requireNonNull(repository, ""repository"");
    this.clock = Objects.requireNonNull(clock, ""clock"");
    this.events = Objects.requireNonNull(events, ""events"");
  }",5,5,1,3,0,,nan,3.0899,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/domain/service/FormDraftService.java,findDraft,36,38,"public Optional<FormDraft> findDraft(UUID caseId, String formId, UUID userId) {
    return repository.findByScope(caseId, formId, userId);
  }",3,3,1,3,0,,nan,3.5,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/domain/service/FormDraftService.java,saveDraft,40,58,"  /** Upsert semantics — finds existing row by scope, updates in place, else inserts. */
public FormDraft saveDraft(
      UUID caseId,
      String formId,
      UUID userId,
      Map<String, Object> payload,
      int scrollY,
      Map<String, Boolean> sectionExpanded,
      int caseTypeVersionAtSave) {
    return repository.upsert(
        caseId,
        formId,
        userId,
        payload,
        scrollY,
        sectionExpanded,
        caseTypeVersionAtSave,
        clock.now());
  }",18,18,1,7,1,"/** Upsert semantics — finds existing row by scope, updates in place, else inserts. */",3.585,4.8973,60.70500000000001,{},0,0.0833,0.0,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/domain/service/FormDraftService.java,deleteDraft,60,63,"  /** Returns true if a draft existed and was deleted. Idempotent — false if nothing to delete. */
public boolean deleteDraft(UUID caseId, String formId, UUID userId) {
    return repository.deleteByScope(caseId, formId, userId) > 0;
  }",3,3,1,3,1,/** Returns true if a draft existed and was deleted. Idempotent — false if nothing to delete. */,3.7736,4.5736,63.86250000000001,{},0,0.0,0.0667,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/domain/service/FormDraftService.java,expireOlderThan,65,81,"  /**
   * AC4 — invoked by the scheduled expiration job. Returns deletion count. Loads the affected rows
   * first so a {@link FormDraftExpired} event can be emitted per row before the batch delete.
   */
public int expireOlderThan(Instant cutoff) {
    List<FormDraft> expired = repository.findByUpdatedAtBefore(cutoff);
    if (expired.isEmpty()) {
      return 0;
    }
    Instant now = clock.now();
    for (FormDraft d : expired) {
      long ageDays = ChronoUnit.DAYS.between(d.updatedAt(), now);
      events.publish(new FormDraftExpired(d.caseId(), d.formId(), d.userId(), ageDays, now));
    }
    repository.deleteAll(expired);
    return expired.size();
  }",13,13,3,1,1,"/**
   * AC4 — invoked by the scheduled expiration job. Returns deletion count. Loads the affected rows
   * first so a {@link FormDraftExpired} event can be emitted per row before the batch delete.
   */",4.694,5.6447,56.99574712643681,{},0,0.037,0.069,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/formdraft/FormDraftExpirationJob.java,FormDraftExpirationJob,30,37,"public FormDraftExpirationJob(
      FormDraftService draftService,
      Clock clock,
      @Value(""${wks.form.draft.ttl-days:30}"") long ttlDays) {
    this.draftService = draftService;
    this.clock = clock;
    this.ttlDays = ttlDays;
  }",8,8,1,3,0,,nan,3.5555,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/formdraft/FormDraftExpirationJob.java,run,39,46,"@Scheduled(cron = ""${wks.form.draft.expiration-cron:0 0 3 * * *}"")
  public void run() {
    Instant cutoff = clock.now().minus(ttlDays, ChronoUnit.DAYS);
    int deleted = draftService.expireOlderThan(cutoff);
    if (deleted > 0) {
      log.info(""FormDraftExpirationJob: expired {} drafts (cutoff {})"", deleted, cutoff);
    }
  }",8,7,2,0,0,,nan,4.5973,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/formdraft/FormDraftRepositoryAdapter.java,FormDraftRepositoryAdapter,31,33,"public FormDraftRepositoryAdapter(FormDraftJpaRepository jpa) {
    this.jpa = jpa;
  }",3,3,1,1,0,,nan,2.1281,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/formdraft/FormDraftRepositoryAdapter.java,findByScope,35,40,"@Override
  @Transactional(readOnly = true)
  public Optional<FormDraft> findByScope(UUID caseId, String formId, UUID userId) {
    return jpa.findByCaseIdAndFormIdAndUserId(caseId, formId, userId)
        .map(FormDraftRepositoryAdapter::toDomain);
  }",6,5,1,1,0,,nan,4.1757,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/formdraft/FormDraftRepositoryAdapter.java,upsert,42,78,"@Override
  @Transactional
  public FormDraft upsert(
      UUID caseId,
      String formId,
      UUID userId,
      Map<String, Object> payload,
      int scrollY,
      Map<String, Boolean> sectionExpanded,
      int caseTypeVersionAtSave,
      Instant now) {
    FormDraftEntity entity =
        jpa.findByCaseIdAndFormIdAndUserId(caseId, formId, userId)
            .map(
                existing -> {
                  existing.setPayload(payload == null ? new HashMap<>() : payload);
                  existing.setScrollY(scrollY);
                  existing.setSectionExpanded(sectionExpanded);
                  existing.setCaseTypeVersionAtSave(caseTypeVersionAtSave);
                  existing.setUpdatedAt(now);
                  return existing;
                })
            .orElseGet(
                () ->
                    new FormDraftEntity(
                        UUID.randomUUID(),
                        caseId,
                        formId,
                        userId,
                        payload == null ? new HashMap<>() : payload,
                        scrollY,
                        sectionExpanded,
                        caseTypeVersionAtSave,
                        now,
                        now));
    return toDomain(jpa.save(entity));
  }",37,35,3,8,0,,nan,4.993,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/formdraft/FormDraftRepositoryAdapter.java,deleteByScope,80,84,"@Override
  @Transactional
  public int deleteByScope(UUID caseId, String formId, UUID userId) {
    return jpa.deleteByScope(caseId, formId, userId);
  }",5,3,1,3,0,,nan,3.4992,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/formdraft/FormDraftRepositoryAdapter.java,findByUpdatedAtBefore,86,92,"@Override
  @Transactional(readOnly = true)
  public List<FormDraft> findByUpdatedAtBefore(Instant cutoff) {
    return jpa.findByUpdatedAtBefore(cutoff).stream()
        .map(FormDraftRepositoryAdapter::toDomain)
        .collect(Collectors.toList());
  }",7,6,1,1,0,,nan,4.2018,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/formdraft/FormDraftRepositoryAdapter.java,deleteAll,94,102,"@Override
  @Transactional
  public void deleteAll(List<FormDraft> drafts) {
    if (drafts == null || drafts.isEmpty()) {
      return;
    }
    List<UUID> ids = drafts.stream().map(FormDraft::id).toList();
    jpa.deleteAllById(ids);
  }",9,7,3,1,0,,nan,4.162,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/formdraft/FormDraftRepositoryAdapter.java,toDomain,104,116,"private static FormDraft toDomain(FormDraftEntity e) {
    return new FormDraft(
        e.getId(),
        e.getCaseId(),
        e.getFormId(),
        e.getUserId(),
        e.getPayload() == null ? Map.of() : Map.copyOf(e.getPayload()),
        e.getScrollY(),
        e.getSectionExpanded() == null ? null : Map.copyOf(e.getSectionExpanded()),
        e.getCaseTypeVersionAtSave(),
        e.getCreatedAt(),
        e.getUpdatedAt());
  }",13,13,3,1,0,,nan,3.83,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/persistence/entity/FormDraftEntity.java,FormDraftEntity,61,63,"protected FormDraftEntity() {
    // JPA
  }",3,nan,nan,nan,1,// JPA,-0.0,1.585,121.22000000000003,{},0,0.0,0.0,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/persistence/entity/FormDraftEntity.java,FormDraftEntity,65,86,"public FormDraftEntity(
      UUID id,
      UUID caseId,
      String formId,
      UUID userId,
      Map<String, Object> payload,
      int scrollY,
      Map<String, Boolean> sectionExpanded,
      int caseTypeVersionAtSave,
      Instant createdAt,
      Instant updatedAt) {
    super(id);
    this.caseId = caseId;
    this.formId = formId;
    this.userId = userId;
    this.payload = payload == null ? new HashMap<>() : new HashMap<>(payload);
    this.scrollY = scrollY;
    this.sectionExpanded = sectionExpanded == null ? null : new HashMap<>(sectionExpanded);
    this.caseTypeVersionAtSave = caseTypeVersionAtSave;
    setCreatedAt(createdAt);
    setUpdatedAt(updatedAt);
  }",22,nan,nan,nan,0,,nan,4.5125,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/persistence/entity/FormDraftEntity.java,getCaseId,88,90,"public UUID getCaseId() {
    return caseId;
  }",3,nan,nan,nan,0,,nan,2.3219,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/persistence/entity/FormDraftEntity.java,getFormId,92,94,"public String getFormId() {
    return formId;
  }",3,nan,nan,nan,0,,nan,2.3219,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/persistence/entity/FormDraftEntity.java,getUserId,96,98,"public UUID getUserId() {
    return userId;
  }",3,nan,nan,nan,0,,nan,2.3219,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/persistence/entity/FormDraftEntity.java,getPayload,100,102,"public Map<String, Object> getPayload() {
    return payload;
  }",3,nan,nan,nan,0,,nan,2.8074,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/persistence/entity/FormDraftEntity.java,setPayload,104,106,"public void setPayload(Map<String, Object> payload) {
    this.payload = payload == null ? new HashMap<>() : new HashMap<>(payload);
  }",3,nan,nan,nan,0,,nan,3.25,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/persistence/entity/FormDraftEntity.java,getScrollY,108,110,"public int getScrollY() {
    return scrollY;
  }",3,nan,nan,nan,0,,nan,2.3219,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/persistence/entity/FormDraftEntity.java,setScrollY,112,114,"public void setScrollY(int scrollY) {
    this.scrollY = scrollY;
  }",3,nan,nan,nan,0,,nan,2.4056,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/persistence/entity/FormDraftEntity.java,getSectionExpanded,116,118,"public Map<String, Boolean> getSectionExpanded() {
    return sectionExpanded;
  }",3,nan,nan,nan,0,,nan,2.8074,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/persistence/entity/FormDraftEntity.java,setSectionExpanded,120,122,"public void setSectionExpanded(Map<String, Boolean> sectionExpanded) {
    this.sectionExpanded = sectionExpanded == null ? null : new HashMap<>(sectionExpanded);
  }",3,nan,nan,nan,0,,nan,3.2402,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/persistence/entity/FormDraftEntity.java,getCaseTypeVersionAtSave,124,126,"public int getCaseTypeVersionAtSave() {
    return caseTypeVersionAtSave;
  }",3,nan,nan,nan,0,,nan,2.3219,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/persistence/entity/FormDraftEntity.java,setCaseTypeVersionAtSave,128,130,"public void setCaseTypeVersionAtSave(int caseTypeVersionAtSave) {
    this.caseTypeVersionAtSave = caseTypeVersionAtSave;
  }",3,nan,nan,nan,0,,nan,2.4056,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/main/java/com/wkspower/platform/infrastructure/persistence/entity/FormDraftEntity.java,setUpdatedAt,132,135,"@Override
  public void setUpdatedAt(Instant updatedAt) {
    super.setUpdatedAt(updatedAt);
  }",4,nan,nan,nan,0,,nan,2.7255,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/test/java/com/wkspower/platform/domain/config/model/CaseTypeConfigBuilderTest.java,builderProducesSameRecordAsCanonicalConstructor,14,54,"@Test
  void builderProducesSameRecordAsCanonicalConstructor() {
    WorkflowRef wf = new WorkflowRef(""loan.bpmn"");
    List<FieldDefinition> fields =
        List.of(new FieldDefinition(""name"", ""Name"", FieldType.TEXT, true, 0, List.of(), null));
    List<StatusDefinition> statuses =
        List.of(new StatusDefinition(""open"", ""Open"", StatusColor.ZINC));
    List<String> listColumns = List.of(""name"");
    List<RoleDefinition> roles = List.of(new RoleDefinition(""admin"", List.of(Permission.VIEW)));

    CaseTypeConfig fromCanonical =
        new CaseTypeConfig(
            ""loan"",
            ""Loan"",
            3,
            ""desc"",
            wf,
            fields,
            statuses,
            listColumns,
            roles,
            List.of(),
            List.of());

    CaseTypeConfig fromBuilder =
        CaseTypeConfig.builder()
            .id(""loan"")
            .displayName(""Loan"")
            .version(3)
            .description(""desc"")
            .workflow(wf)
            .fields(fields)
            .statuses(statuses)
            .listColumns(listColumns)
            .roles(roles)
            .stages(List.of())
            .forms(List.of())
            .build();

    assertThat(fromBuilder).isEqualTo(fromCanonical);
  }",41,37,1,0,0,,nan,4.9231,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/test/java/com/wkspower/platform/domain/config/model/CaseTypeConfigBuilderTest.java,builderDefaultsCollectionsToEmpty,56,68,"@Test
  void builderDefaultsCollectionsToEmpty() {
    CaseTypeConfig built = CaseTypeConfig.builder().id(""x"").displayName(""X"").version(1).build();

    assertThat(built.fields()).isEmpty();
    assertThat(built.statuses()).isEmpty();
    assertThat(built.listColumns()).isEmpty();
    assertThat(built.roles()).isEmpty();
    assertThat(built.stages()).isEmpty();
    assertThat(built.forms()).isEmpty();
    assertThat(built.workflow()).isNull();
    assertThat(built.description()).isNull();
  }",13,11,1,0,0,,nan,3.8465,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/test/java/com/wkspower/platform/domain/service/FormDraftServiceTest.java,service,37,39,"private FormDraftService service() {
    return new FormDraftService(repository, clock, events);
  }",3,3,1,0,0,,nan,2.9477,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/test/java/com/wkspower/platform/domain/service/FormDraftServiceTest.java,saveDraftDelegatesUpsertToRepository,41,56,"@Test
  void saveDraftDelegatesUpsertToRepository() {
    when(clock.now()).thenReturn(fixed);
    UUID caseId = UUID.randomUUID();
    UUID userId = UUID.randomUUID();
    FormDraft expected =
        new FormDraft(
            UUID.randomUUID(), caseId, ""f1"", userId, Map.of(""a"", ""b""), 42, null, 1, fixed, fixed);
    when(repository.upsert(
            eq(caseId), eq(""f1""), eq(userId), any(), eq(42), any(), eq(1), eq(fixed)))
        .thenReturn(expected);

    FormDraft saved = service().saveDraft(caseId, ""f1"", userId, Map.of(""a"", ""b""), 42, null, 1);

    assertThat(saved).isEqualTo(expected);
  }",16,13,1,0,0,,nan,4.6664,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/test/java/com/wkspower/platform/domain/service/FormDraftServiceTest.java,deleteDraftReturnsTrueWhenRowDeleted,58,65,"@Test
  void deleteDraftReturnsTrueWhenRowDeleted() {
    UUID caseId = UUID.randomUUID();
    UUID userId = UUID.randomUUID();
    when(repository.deleteByScope(caseId, ""f1"", userId)).thenReturn(1);

    assertThat(service().deleteDraft(caseId, ""f1"", userId)).isTrue();
  }",8,6,1,0,0,,nan,3.7835,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/test/java/com/wkspower/platform/domain/service/FormDraftServiceTest.java,deleteDraftIsIdempotent,67,74,"@Test
  void deleteDraftIsIdempotent() {
    UUID caseId = UUID.randomUUID();
    UUID userId = UUID.randomUUID();
    when(repository.deleteByScope(caseId, ""f1"", userId)).thenReturn(0);

    assertThat(service().deleteDraft(caseId, ""f1"", userId)).isFalse();
  }",8,6,1,0,0,,nan,3.7835,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/test/java/com/wkspower/platform/domain/service/FormDraftServiceTest.java,findDraftDelegates,76,83,"@Test
  void findDraftDelegates() {
    UUID caseId = UUID.randomUUID();
    UUID userId = UUID.randomUUID();
    when(repository.findByScope(caseId, ""f1"", userId)).thenReturn(Optional.empty());

    assertThat(service().findDraft(caseId, ""f1"", userId)).isEmpty();
  }",8,6,1,0,0,,nan,3.9582,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/test/java/com/wkspower/platform/domain/service/FormDraftServiceTest.java,expireOlderThanEmitsEventPerRowAndDeletesAll,85,122,"@Test
  void expireOlderThanEmitsEventPerRowAndDeletesAll() {
    Instant cutoff = fixed.minus(30, ChronoUnit.DAYS);
    when(clock.now()).thenReturn(fixed);
    Instant oldA = fixed.minus(31, ChronoUnit.DAYS);
    Instant oldB = fixed.minus(45, ChronoUnit.DAYS);
    FormDraft a =
        new FormDraft(
            UUID.randomUUID(),
            UUID.randomUUID(),
            ""f1"",
            UUID.randomUUID(),
            Map.of(),
            0,
            null,
            1,
            oldA,
            oldA);
    FormDraft b =
        new FormDraft(
            UUID.randomUUID(),
            UUID.randomUUID(),
            ""f2"",
            UUID.randomUUID(),
            Map.of(),
            0,
            null,
            1,
            oldB,
            oldB);
    when(repository.findByUpdatedAtBefore(cutoff)).thenReturn(List.of(a, b));

    int n = service().expireOlderThan(cutoff);

    assertThat(n).isEqualTo(2);
    verify(events, times(2)).publish(any(FormDraftExpired.class));
    verify(repository).deleteAll(List.of(a, b));
  }",38,35,1,0,0,,nan,5.1745,nan,{},0,nan,nan,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/test/java/com/wkspower/platform/domain/service/FormDraftServiceTest.java,expireOlderThanReturnsZeroWhenNothingExpired,124,132,"@Test
  void expireOlderThanReturnsZeroWhenNothingExpired() {
    Instant cutoff = fixed.minus(30, ChronoUnit.DAYS);
    when(repository.findByUpdatedAtBefore(cutoff)).thenReturn(List.of());

    assertThat(service().expireOlderThan(cutoff)).isZero();
    // ensure publish is never called when nothing expired
    verify(events, times(0)).publish(any());
  }",9,6,1,0,1,// ensure publish is never called when nothing expired,3.0,4.83,61.24000000000001,{},0,0.25,0.0,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
https://api.github.com/repos/wkspower/wks-platform,416,Claude_Code,backend/src/test/java/com/wkspower/platform/domain/service/FormDraftServiceTest.java,anyIntPlaceholder,134,138,"  // Sanity: anyInt usage prevents mockito unused-import lint warnings
@SuppressWarnings(""unused"")
  private void anyIntPlaceholder() {
    anyInt();
  }",4,3,1,0,1,// Sanity: anyInt usage prevents mockito unused-import lint warnings,3.1699,3.6402,8.365000000000009,{},0,0.2222,0.0,2026-05-08T15:10:27Z,2026-05-08T13:20:10Z,2026-05-08T15:10:27Z,,,,,,agent
